V1,MSD,taus,experiment
88,0.0234096785714286,18.48,190122_QuickCap_G4BSatU3PlusH_03.csv
89,0.0228586666666667,18.69,190122_QuickCap_G4BSatU3PlusH_03.csv
90,0.0219617545454545,18.9,190122_QuickCap_G4BSatU3PlusH_03.csv
91,0.0223433944954128,19.11,190122_QuickCap_G4BSatU3PlusH_03.csv
92,0.0214863055555556,19.32,190122_QuickCap_G4BSatU3PlusH_03.csv
93,0.0215213457943925,19.53,190122_QuickCap_G4BSatU3PlusH_03.csv
94,0.020681,19.74,190122_QuickCap_G4BSatU3PlusH_03.csv
95,0.0203632285714286,19.95,190122_QuickCap_G4BSatU3PlusH_03.csv
96,0.0210549519230769,20.16,190122_QuickCap_G4BSatU3PlusH_03.csv
97,0.0212276990291262,20.37,190122_QuickCap_G4BSatU3PlusH_03.csv
98,0.0212798235294118,20.58,190122_QuickCap_G4BSatU3PlusH_03.csv
99,0.0195666930693069,20.79,190122_QuickCap_G4BSatU3PlusH_03.csv
100,0.02006171,21,190122_QuickCap_G4BSatU3PlusH_03.csv
1,0.00673604522613065,0.21,190122_QuickCap_G4BSatU3PlusH_04.csv
2,0.0103944191919192,0.42,190122_QuickCap_G4BSatU3PlusH_04.csv
3,0.0129958426395939,0.63,190122_QuickCap_G4BSatU3PlusH_04.csv
4,0.0151461887755102,0.84,190122_QuickCap_G4BSatU3PlusH_04.csv
5,0.0154930512820513,1.05,190122_QuickCap_G4BSatU3PlusH_04.csv
6,0.0156637577319588,1.26,190122_QuickCap_G4BSatU3PlusH_04.csv
7,0.0154602435233161,1.47,190122_QuickCap_G4BSatU3PlusH_04.csv
8,0.0174855729166667,1.68,190122_QuickCap_G4BSatU3PlusH_04.csv
9,0.0197584397905759,1.89,190122_QuickCap_G4BSatU3PlusH_04.csv
10,0.0221716736842105,2.1,190122_QuickCap_G4BSatU3PlusH_04.csv
11,0.0224561058201058,2.31,190122_QuickCap_G4BSatU3PlusH_04.csv
12,0.0228007712765957,2.52,190122_QuickCap_G4BSatU3PlusH_04.csv
13,0.0234181443850267,2.73,190122_QuickCap_G4BSatU3PlusH_04.csv
14,0.0238895483870968,2.94,190122_QuickCap_G4BSatU3PlusH_04.csv
15,0.0253123189189189,3.15,190122_QuickCap_G4BSatU3PlusH_04.csv
16,0.0259901467391304,3.36,190122_QuickCap_G4BSatU3PlusH_04.csv
17,0.0271836830601093,3.57,190122_QuickCap_G4BSatU3PlusH_04.csv
18,0.0273941813186813,3.78,190122_QuickCap_G4BSatU3PlusH_04.csv
19,0.0275591049723757,3.99,190122_QuickCap_G4BSatU3PlusH_04.csv
20,0.0286337722222222,4.2,190122_QuickCap_G4BSatU3PlusH_04.csv
21,0.0298279944134078,4.41,190122_QuickCap_G4BSatU3PlusH_04.csv
22,0.0310641797752809,4.62,190122_QuickCap_G4BSatU3PlusH_04.csv
23,0.0321046553672316,4.83,190122_QuickCap_G4BSatU3PlusH_04.csv
24,0.03333325,5.04,190122_QuickCap_G4BSatU3PlusH_04.csv
25,0.03306476,5.25,190122_QuickCap_G4BSatU3PlusH_04.csv
26,0.0345341954022989,5.46,190122_QuickCap_G4BSatU3PlusH_04.csv
27,0.0363875375722543,5.67,190122_QuickCap_G4BSatU3PlusH_04.csv
28,0.0370617965116279,5.88,190122_QuickCap_G4BSatU3PlusH_04.csv
29,0.0386609883040936,6.09,190122_QuickCap_G4BSatU3PlusH_04.csv
30,0.0386642117647059,6.3,190122_QuickCap_G4BSatU3PlusH_04.csv
31,0.0392259526627219,6.51,190122_QuickCap_G4BSatU3PlusH_04.csv
32,0.0381043928571429,6.72,190122_QuickCap_G4BSatU3PlusH_04.csv
33,0.0383462754491018,6.93,190122_QuickCap_G4BSatU3PlusH_04.csv
34,0.0405127228915663,7.14,190122_QuickCap_G4BSatU3PlusH_04.csv
35,0.042773103030303,7.35,190122_QuickCap_G4BSatU3PlusH_04.csv
36,0.0435977987804878,7.56,190122_QuickCap_G4BSatU3PlusH_04.csv
37,0.0439563803680982,7.77,190122_QuickCap_G4BSatU3PlusH_04.csv
38,0.0450608209876543,7.98,190122_QuickCap_G4BSatU3PlusH_04.csv
39,0.0455928633540373,8.19,190122_QuickCap_G4BSatU3PlusH_04.csv
40,0.0471055,8.4,190122_QuickCap_G4BSatU3PlusH_04.csv
41,0.0486447547169811,8.61,190122_QuickCap_G4BSatU3PlusH_04.csv
42,0.0501874493670886,8.82,190122_QuickCap_G4BSatU3PlusH_04.csv
